"title_vec"	"p_value"	"TransmissionRate"	"adj_p_value"	"p_value_sq"	"adj_p_value_sq"	"TotalKernelFull"	"TotalKernelEnds"
"Y2x284B-1m5.xml"	0.284673476707542	0.342281879194631	0.710674211354997	0.568628832480597	0.827958155467327	149	136
"Y2x206-1_inference.xml"	0.294834367956724	0.369955156950673	0.723007105574052	0.158721297917007	0.532094255874156	446	400
"Y2x232-2_inference.xml"	0.296111419581782	0.413265306122449	0.723007105574052	0.562172326708079	0.827958155467327	196	182
"Y2x19-3_inference.xml"	0.296430537206232	0.316498316498317	0.723007105574052	0.240197260376384	0.603924540374909	297	275
"B2x562-2_inference.xml"	0.297829631557493	0.553254437869823	0.723007105574052	0.535555799801196	0.825444395788513	338	303
"Z102x15-3_m1_inference.xml"	0.301928044978488	0.364341085271318	0.727936108441286	0.598832656098518	0.838641920908666	387	356
"X401x4-6m1_inference.xml"	0.3042601750923	0.4453125	0.728568582533944	0.460954860220884	0.744294086228216	512	467
"A102x256B-3.xml"	0.312351401540464	0.376518218623482	0.742889819880022	0.421795528548988	0.721200770169682	247	223
"Z2x80-4_inference.xml"	0.316557846837939	0.293478260869565	0.746262814479418	0.555472339958494	0.82634897719124	276	262
"Z2x80-2.xml"	0.318009722079298	0.209876543209877	0.746262814479418	0.205004418540075	0.56418224508694	243	224
"B2x575B-4_inference.xml"	0.320210873642823	0.283720930232558	0.746451837895852	0.476563990096175	0.765984130200245	215	183
"Z102x10-7_inference.xml"	0.323679191288801	0.301204819277108	0.749572864037223	0.356765316426495	0.68871354089762	332	304
"Y2x87-2_inference.xml"	0.330514837901993	0.216216216216216	0.756724583071144	0.371128973301168	0.706148100551411	259	233
"Y2x274-1m2.xml"	0.331067005093625	0.455026455026455	0.756724583071144	0.593255645848545	0.838641920908666	189	174
"A102x258-3.xml"	0.339702448296948	0.514412416851441	0.769535888026946	0.358052778364388	0.68871354089762	451	409
"B2x563-2_m2_inference.xml"	0.342978767974478	0.421232876712329	0.769535888026946	0.555446850633238	0.82634897719124	292	257
"X403x3-6m5_inference.xml"	0.343230495512018	0.434389140271493	0.769535888026946	0.304959375655759	0.654560097658298	442	413
"Z1x200-7_m1_inference.xml"	0.349313272950611	0.386920980926431	0.778216911889968	0.380683315776056	0.709446088869716	367	335
"Z1x200-7_m3.xml"	0.35557060633072	0.316666666666667	0.781620880503279	0.597882491684715	0.838641920908666	60	56
"B2x560-2_m2_inference.xml"	0.361913702296362	0.308016877637131	0.781620880503279	0.44828463598792	0.738608728197423	237	209
"X403x481A-3m1_inference.xml"	0.362537749296694	0.510822510822511	0.781620880503279	0.303253921288374	0.654560097658298	231	222
"A102x30-4_inference.xml"	0.363405639377079	0.49025974025974	0.781620880503279	0.670340620029447	0.887067286655509	308	285
"Y2x206-3_inference.xml"	0.364112856303651	0.378378378378378	0.781620880503279	0.276238099184126	0.653002681898823	296	269
"B2x566-3_inference.xml"	0.366333506377915	0.45910290237467	0.781620880503279	0.639967241862923	0.863097582895589	379	330
"Z1x205-3_inference.xml"	0.366384787735912	0.309417040358744	0.781620880503279	0.409475135597849	0.720157541254219	223	199
"X402x459-3m3_inference.xml"	0.37078511535342	0.438235294117647	0.785773615183706	0.383298955422321	0.709446088869716	340	315
"Y1x289A-5_inference.xml"	0.372796004930906	0.348717948717949	0.785773615183706	0.57894424276648	0.835198251859839	390	348
"Y1x289A-2m2_inference.xml"	0.379053400800323	0.429362880886427	0.794207125486391	0.569014011673672	0.827958155467327	361	328
"Y1x268-2m2_inference.xml"	0.38173981818477	0.528795811518325	0.795103053260586	0.606916851041924	0.841081620341564	191	175
"Y2x270-3m4_inference.xml"	0.387539930616507	0.557522123893805	0.797953678847438	0.698803401375717	0.911032582534268	226	208
"Z1x240A-6_inference.xml"	0.387642270121909	0.237960339943343	0.797953678847438	0.659540981599932	0.87718371483382	353	321
"X400x422-1m1_inference.xml"	0.398038960735371	0.519354838709677	0.814591361504946	0.558724592532713	0.82634897719124	310	292
"X401x440-2m1_inference.xml"	0.413250880238355	0.421633554083885	0.840834160947405	0.217074608064439	0.575701500327104	453	413
"Z102x19-7_inference.xml"	0.420677630754144	0.478395061728395	0.851026011640567	0.717227884861113	0.914725418373594	324	296
"X400x570AL-1m2_inference.xml"	0.429097932378462	0.314917127071823	0.863010937255634	0.538361764610104	0.825444395788513	181	169
"Z2x232A-1_NEW_inference.xml"	0.431505468627817	0.481366459627329	0.863010937255634	0.734214861352857	0.917245706772604	322	303
"Z2x233A-3_m2_inference.xml"	0.434611796810706	0.433962264150943	0.86431272586084	0.366141845282191	0.700445269235496	212	195
"A102x36-5.xml"	0.437850908197653	0.556962025316456	0.865862470143674	0.594073071171989	0.838641920908666	79	76
"Y2x286A-8m3.xml"	0.444605101213098	0.262672811059908	0.872120376391704	0.734283983236505	0.917245706772604	217	196
"Z2x297A-5_inference.xml"	0.445970647018485	0.408388520971302	0.872120376391704	0.105367655632629	0.45826679223911	453	415
"X400x481AL-1m1_inference.xml"	0.44882052364963	0.395705521472393	0.872844333285467	0.217563583964636	0.575701500327104	326	305
"X401x481A-1m1_inference.xml"	0.458083850108011	0.464285714285714	0.885964369439669	0.713983706853959	0.913899144773068	392	361
"X400x459-3m2_inference.xml"	0.461664634261887	0.453674121405751	0.888010662623957	0.710317637949835	0.913899144773068	313	289
